Tag,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Molecular weight (g mol-1)
14115,2555,854,488.0,591.0,7.679559270819764,63.1,3.00311713767872,773.03312
14116,2556,854,508.0,603.0,10.068572288297627,63.1,2.797734291682605,774.02118
14117,2135,854,523.0,550.0,3.4151340292168504,63.1,2.763427994,403.87192
14118,3894,854,524.0,559.0,2.025318927860244,63.1,2.73239376,533.61028
14119,3895,854,525.0,564.0,13.877816003876784,63.1,2.751279104,375.81816
14120,3892,854,520.0,468.0515317084168,2.017038423333123,63.1,4.916191426198175,560.63622
14121,3893,854,518.0,520.0,11.71963585526644,63.1,2.94792362,402.8441
14122,1508,48,484.9660524,489.2367906,7.1452466414099085,63.1,5.600653735170436,420.51056
14123,1508,324,483.0917874,489.4762604,8.848963640329695,63.1,1.2949602382074956,420.51056
14124,1508,1321,488.0429478,496.031746,5.53660629082002,63.1,3.5778855425909177,420.51056
14125,1508,56,488.997555,498.0079681,13.478461855758558,63.1,4.924100224604088,420.51056
14126,1508,842,490.9180167,512.0327701,5.589748396763355,63.1,3.723843125074767,420.51056
14127,1508,201,485.9086492,509.1649695,13.85259103662759,63.1,1.0993033654418476,420.51056
14128,1508,70,488.997555,508.9058524,7.898562205529369,63.1,3.156006096699509,420.51056
14130,1507,48,451.059991,454.3389368,1.408694923255228,63.1,3.0613735000770497,420.51056
14131,1507,324,450.0450045,454.1326067,11.765904153605224,63.1,3.227201090268532,420.51056
14132,1507,1321,454.9590537,463.1773969,6.479495039952322,63.1,4.322283104918582,420.51056
14133,1507,56,453.9264639,462.1072089,6.652307631109153,63.1,5.761591110590454,420.51056
14134,1507,842,457.0383912,470.3668862,7.758806080797388,63.1,3.884706796696775,420.51056
14135,1507,201,452.079566,469.2632567,3.1509608885586684,63.1,4.641320353644037,420.51056
14136,1507,70,454.9590537,471.9207173,9.339230105334044,63.1,1.6524181330387924,420.51056
14138,1511,324,452.079566,457.0383912,10.581802182322544,63.1,5.783717753277025,448.56432
14139,1511,1321,459.9816007,469.7040864,4.175318822506706,63.1,5.9692950037950565,448.56432
14140,1511,56,459.9816007,470.3668862,9.98975441775937,63.1,1.8340759601754333,448.56432
14141,1511,842,461.0419548,477.0992366,4.93421184818578,63.1,1.508572758809518,448.56432
14142,1511,51,458.0852038,467.2897196,1.3679365690033936,63.1,3.205755431113632,448.56432
14143,1511,566,458.9261129,477.0992366,5.879872895829659,63.1,4.637027080088826,448.56432
14144,1511,201,454.9590537,475.0593824,11.448204541767485,63.1,6.278606538047024,448.56432
14145,1511,70,459.9816007,477.0992366,10.230897312709226,63.1,2.1500556315981467,448.56432
14146,1511,610,457.0383912,478.9272031,11.375941783637458,63.1,2.733257027425851,448.56432
14147,1510,48,431.0344828,434.9717268,5.065310230085108,63.1,3.86235250809559,448.56432
14148,1510,324,429.9226139,434.2162397,12.368536183839796,63.1,3.568661670906525,448.56432
14149,1510,1321,434.9717268,441.6961131,6.151313985965083,63.1,1.908689121072439,448.56432
14150,1510,56,434.9717268,443.2624113,1.0014808421879924,63.1,5.111418877996075,448.56432
14151,1510,842,437.0629371,446.4285714,11.098072767044131,63.1,5.184062023490975,448.56432
14152,1510,201,431.9654428,448.0286738,1.5200608227697625,63.1,3.124861995420857,448.56432
14153,1510,70,434.9717268,449.0345757,4.621651994872884,63.1,3.0549310877211378,448.56432
14154,1509,48,455.996352,475.9638267,1.529850858421366,63.1,4.144032252227477,300.36004
14155,1509,1321,458.0852038,483.0917874,6.047182276083974,63.1,4.817511794953813,300.36004
14156,1509,842,459.9816007,505.0505051,11.49574622509568,63.1,2.9106749116368573,300.36004
14157,1509,51,459.9816007,505.0505051,4.476587582564063,63.1,4.113102847471163,300.36004
14158,1509,566,457.0383912,521.9206681,3.41716494596912,63.1,1.6512488508189438,300.36004
14159,1509,610,458.0852038,529.1005291,4.05065896567349,63.1,5.320508249451464,300.36004
14160,1512,48,429.9226139,459.9816007,1.6019577748675529,63.1,5.60317145242354,314.38692
14161,1512,1321,431.0344828,471.0315591,13.008439895896885,63.1,4.562865141897273,314.38692
14162,1512,842,437.0629371,490.9180167,1.5602974495943869,63.1,6.088590058414392,314.38692
14163,1512,51,434.0277778,483.0917874,13.86236531720037,63.1,6.283666198735369,314.38692
14164,1512,566,438.9815628,501.002004,8.802807868690854,63.1,5.308317519267495,314.38692
14165,1512,610,434.9717268,510.9862034,12.34587071480525,63.1,5.135801169368683,314.38692
14166,1522,48,423.0118443,431.0344828,11.306499380639773,63.1,4.360584874366056,393.28298
14167,1522,324,422.1190376,430.6632214,1.035880660267149,63.1,2.5145365241847006,393.28298
14168,1522,1321,423.0118443,444.2470013,10.033968866596116,63.1,5.743148380479895,393.28298
14169,1522,56,424.9893753,449.4382022,13.220012313655646,63.1,5.126650070282154,393.28298
14170,1522,842,426.9854825,637.5145051940898,10.93649203919688,63.1,5.049342625832714,393.28298
14171,1522,51,426.9854825,448.8330341,9.505449777564648,63.1,4.618535413523002,393.28298
14172,1522,566,423.0118443,458.2951421,4.547872514866357,63.1,5.723925109914688,393.28298
14173,1522,201,423.0118443,464.2525534,1.591290706306454,63.1,1.4801444435492312,393.28298
14174,1522,70,423.0118443,457.0383912,3.1223916605064543,63.1,1.2606891488426777,393.28298
14175,1522,610,424.9893753,475.9638267,5.872539563073944,63.1,1.2603729756950957,393.28298
14176,2826,51,432.0,529.0,6.6013629811762815,63.1,3.204119983,928.39066
14178,6604,324,343.0,377.0,8.13958296658236,63.1,1.6528013143282196,675.82726
14179,6604,819,340.0,381.0,4.0455289736550055,63.1,2.6057558737073383,675.82726
14180,6604,854,343.0,395.0,9.53747974817742,63.1,4.439443898224399,675.82726
14181,6604,566,345.0,431.0,13.102800696297985,63.1,2.599882032040163,675.82726
14182,6604,610,343.0,434.0,10.064676348267623,63.1,1.827088927996141,675.82726
14183,6605,324,334.0,409.0,8.629815487888,63.1,3.172099823020832,675.82726
14184,6605,819,338.0,413.0,2.875248297738581,63.1,2.3368472190808065,675.82726
14185,6605,854,339.0,411.0,5.258029919314125,63.1,5.672515163017154,675.82726
14186,6605,566,341.0,437.0,10.67194958360277,63.1,6.099256735866871,675.82726
14187,6605,610,336.0,434.0,13.153018961040424,63.1,2.16972393189399,675.82726
14188,3051,819,412.7,456.4,6.813230342402438,63.1,3.745061889160928,638.98052
14189,3051,715,420.5,536.5,10.55405310533525,63.1,4.409573046806737,638.98052
14190,3049,819,399.3,455.4,10.08389061484788,63.1,1.7023313952370829,612.94264
14191,3049,715,412.9,545.7,7.999245776121091,63.1,3.4796288457680085,612.94264
14192,3151,1321,409.0,505.0,1.919322388161815,63.1,2.224848728080982,746.91248
14193,3151,854,417.0,568.0,12.987411749011368,63.1,1.40519845616261,746.91248
14194,3151,51,410.0,539.0,7.976250684795201,63.1,4.277818980444532,746.91248
14195,3151,529,408.0,528.0,6.610463826791202,63.1,1.5707601266543048,746.91248
14196,3151,517,416.0,520.0,13.19705102862427,63.1,1.136858985522096,746.91248
14197,3151,70,416.0,580.0,5.652128617037604,63.1,4.304753434040316,746.91248
14198,3151,566,423.0,581.0,1.8946902748813927,63.1,4.81929051815655,746.91248
14199,3151,1018,434.0,570.0,11.49174409568535,63.1,6.503448525833345,746.91248
14203,4292,70,424.0,535.0,10.08,63.1,3.806179974,278.28934
14206,4291,70,427.0,540.0,7.74,63.1,3.781755375,294.74434
14207,6360,854,355.0,521.0,12.784452111774476,63.1,4.627365857,439.51674
14208,6359,854,362.0,533.0,8.352919430876605,63.1,4.672097858,515.6145
14209,5039,854,361.0,538.0,10.955479468554696,63.1,4.660865478,499.5685
14210,5034,854,367.0,557.0,10.602821376571448,63.1,4.716003344,575.66626
14211,5375,854,426.0,467.0,2.3964952767339693,63.1,6.064835439040616,594.97672
14212,2657,854,416.0,479.0,2.6534145504698574,63.1,1.9132028771845395,588.83236
14213,2668,854,457.0,511.0,5.449218888290281,63.1,6.243448624589265,817.12564
14215,6108,529,405.0,465.0,12.287533435023729,63.1,1.18634775035979,450.49668
14216,6108,842,407.0,443.0,1.391688787363147,63.1,5.56415082401242,450.49668
14217,6108,70,405.0,468.0,1.960829768745333,63.1,1.7511304222099509,450.49668
14218,6108,517,405.0,441.0,8.33723547471795,63.1,1.4028967942837538,450.49668
14219,6108,610,403.0,440.0,3.8256349009072856,63.1,2.4425964563179385,450.49668
14220,6109,529,318.0,383.0,2.139715436665809,63.1,5.930758593742117,400.4368
14221,6109,842,319.0,374.0,1.594987273358091,63.1,4.127660074175889,400.4368
14222,6109,70,318.0,400.0,13.485011781209227,63.1,1.7236142132882768,400.4368
14223,6109,517,318.0,371.0,4.7969090275486845,63.1,6.53743649270654,400.4368
14224,6109,610,315.0,377.0,12.18459182035792,63.1,3.923966102779823,400.4368
14225,5958,529,345.0,458.0,3.53533697442135,63.1,2.838491958785701,425.44686
14226,5958,842,345.0,423.0,5.64182158710762,63.1,4.142376110402342,425.44686
14227,5958,70,345.0,494.0,10.573593919643743,63.1,3.730404475365317,425.44686
14228,5958,517,345.0,469.0,5.381137187450017,63.1,4.305603956325761,425.44686
14229,5958,610,345.0,478.0,11.498766724721635,63.1,5.462481840536022,425.44686
14230,889,529,347.0,461.0,12.17228886544875,63.1,1.8965675558289952,442.47368
14231,889,842,345.0,445.0,3.3564481525803,63.1,1.980229865696093,442.47368
14232,889,70,344.0,508.0,8.96924788565988,63.1,1.9907290195610807,442.47368
14233,889,517,346.0,475.0,10.044618387777158,63.1,2.630040475989948,442.47368
14234,889,610,344.0,464.0,10.272225579474204,63.1,5.714358366462092,442.47368
14235,4127,529,333.0,418.0,3.978364823140877,63.1,6.043873288820529,443.5055
14236,4127,51,335.0,418.0,11.615832236319882,63.1,4.013899140758095,443.5055
14237,4127,70,336.0,432.0,3.909739358910845,63.1,2.8510783820256465,443.5055
14238,4127,201,333.0,419.0,10.720790712134274,63.1,4.665147668775602,443.5055
14239,4127,517,334.0,421.0,9.21004136748277,63.1,2.777132811212039,443.5055
14240,4127,610,336.0,424.0,3.490019312421079,63.1,4.472179825839953,443.5055
14241,1004,48,514.9981817682935,382.0855615,5.57837198817257,63.1,1.2971444691001048,470.69772
14242,4721,48,470.3491810649736,386.344086,12.496720025870893,63.1,4.420815431683447,418.53444
14245,4722,48,344.3965434356826,418.8557214,6.412810575427584,63.1,5.236180902905985,414.50268
14246,5511,48,544.9609272239026,413.3761106,8.679691322039087,63.1,5.340379488129577,390.43104
14247,1004,324,428.2795114794588,381.0160428,1.2558684277863663,63.1,3.027734222050947,470.69772
14248,4721,324,437.5705767036784,384.6236559,9.563205898449407,63.1,4.12478373184876,418.53444
14250,1006,324,490.7374457721804,415.1256281,3.541719313919472,63.1,6.240033381468948,466.66596
14252,5511,324,520.3733974936563,411.7966436,5.8107474679388895,63.1,5.225723483714212,390.43104
14256,1006,819,263.46894127412463,275.80192132891705,6.603360029002932,63.1,5.866223711078841,466.66596
14259,1004,842,329.7061683,387.9269729,2.2651161330966016,63.1,5.158582895843884,470.69772
14260,4721,842,332.1046601,391.4605418,10.464606045908637,63.1,5.83658891969374,418.53444
14261,5510,842,323.560033,379.6819788,5.566860471458165,63.1,4.9011104898896765,394.4628
14263,4722,842,383.7162007660816,417.6089517,11.99525143412582,63.1,6.091043230082897,414.50268
14264,5511,842,521.2070238050089,410.5418139,11.677840068798558,63.1,5.868103743849501,390.43104
14265,1004,51,371.4905427823893,384.8663102,10.766064208084853,63.1,5.177338724911652,470.69772
14266,4721,51,559.7122523409759,390.2150538,10.390806544863988,63.1,6.012529050543038,418.53444
14267,5510,51,604.825046983648,378.1800391,2.087114056902525,63.1,5.516165913976431,394.4628
14268,1006,51,492.3021901061563,412.5125628,5.259994877755615,63.1,2.10883794420236,466.66596
14269,4722,51,481.14595383819,416.4676617,12.857346796237644,63.1,6.4130572967070245,414.50268
14270,5511,51,546.1449702616412,411.7966436,5.451307894113959,63.1,2.427114680104013,390.43104
14272,4721,854,390.426674744512,391.0752688,12.464656673169811,63.1,4.036238225654924,418.53444
14276,5511,854,524.6105727641755,409.82231,9.221826503722893,63.1,5.426690473470015,390.43104
14278,4721,517,419.4201989421265,386.9892473,7.57115793251873,63.1,2.079995434906344,418.53444
14285,5510,610,696.6476605693645,375.0978474,4.0445922476777145,63.1,3.8370358459551497,394.4628
14287,4722,610,546.700595464111,418.0597015,13.325600886355504,63.1,2.117592559495562,414.50268
14289,1004,70,255.5371142960057,383.1550802,3.589856494608164,63.1,2.463789744048654,470.69772
14292,1006,70,262.2948275306483,410.9045226,1.7260280746312229,63.1,6.629103260214877,466.66596
14294,5511,70,555.8100976115478,408.0454097,5.245627271184487,63.1,1.4273130617137513,390.43104
14298,1006,566,556.6081992265842,412.7135678,13.27350139959452,63.1,6.469443504349766,466.66596
14301,1004,113,527.7403585935415,453.5923315595453,6.876796900659413,63.1,6.024789921177508,470.69772
14302,4721,652,421.0110556517279,628.5366223643198,9.706076550196762,63.1,3.077766610936549,418.53444
14304,1006,114,586.9280701867268,383.8818956500005,4.911408816478765,63.1,5.7439606644109125,466.66596
14307,3778,854,501.0,520.0,5.67150642041546,63.1,5.9186890730746775,410.31426
14308,3777,854,532.0,557.0,7.0463440888515,63.1,3.044409061851091,662.09838
14309,3776,854,530.0,585.0,2.5976381565076823,63.1,1.812932834787716,810.7933
14310,3287,566,579.0,716.0,3.5066667264329623,63.1,4.723455672,546.71596
14311,3286,566,592.0,722.0,9.88199327273304,63.1,4.985875357,848.10782
14313,5552,324,412.0,487.0,12.719902383154304,63.1,4.423245874,269.0614
14314,5552,48,412.0,486.0,9.952041865988374,63.1,4.424064525,269.0614
14315,5552,51,394.0,509.0,8.681149416662045,63.1,4.436957331,269.0614
14316,5552,842,369.0,501.0,7.719293941381687,63.1,4.384174139,269.0614
14317,5552,56,394.0,509.0,11.71528257590104,63.1,4.433609843,269.0614
14318,5552,70,384.0,514.0,13.613453075408918,63.1,4.403120521,269.0614
14319,5552,610,382.0,503.0,7.6622810109015,63.1,4.447932866,269.0614
14320,5552,886,393.0,513.0,12.85279217444938,63.1,3.2758915676612768,269.0614
14321,5595,324,427.0,515.0,4.180686637897045,63.1,4.370698093,345.15916
14322,5595,48,429.0,517.0,10.522562765179094,63.1,4.3872118,345.15916
14323,5595,51,404.0,537.0,4.344516898025804,63.1,4.235528447,345.15916
14324,5595,842,388.0,528.0,3.20531054599355,63.1,4.550961752,345.15916
14325,5595,56,387.0,510.0,10.096819232561112,63.1,4.702344358,345.15916
14326,5595,70,363.0,498.0,7.358218925444771,63.1,4.456517858,345.15916
14327,5595,610,391.0,534.0,2.5311360645575167,63.1,4.298853076,345.15916
14328,5595,890,402.0,524.0,9.531349989237816,63.1,3.592433859820785,345.15916
14329,361,48,435.0,438.3950112,4.7,63.1,4.290034611,252.31528
14330,952,48,455.0,459.8849198,4.3,63.1,4.604226053,332.4448
14331,5379,48,459.0,465.4722961,4.2,63.1,4.584331224,348.5198
14332,5370,48,470.0,477.0768467,2.2,63.1,4.643452676,372.5418
14333,6265,51,337.0,360.0,1.0,63.1,3.49484376382358,332.40104
14334,877,51,343.0,375.0,1.2,63.1,5.009050098266489,416.4748
14335,6523,51,344.0,371.0,1.9,63.1,3.4451789120872967,388.42104
14336,4412,51,342.0,366.0,2.3,63.1,1.3516748665140963,448.4728
14341,109,715,381.0,492.0,1.607525962916414,63.1,4.492760389,223.2981
14342,2141,715,376.0,491.0,5.457801823916983,63.1,4.702430536,251.35186
14343,18,715,386.0,497.0,6.861190270263032,63.1,4.389166084,381.09022
14344,6667,715,388.0,508.0,12.958292126624652,63.1,4.309630167,313.29222
14345,108,715,391.0,527.0,12.624101182324576,63.1,4.730782276,323.41786
14346,109,20,295.6040333981431,561.0,13.366060105270208,63.1,3.353883411756826,223.2981
14347,2141,801,657.3222978869892,549.0,4.538080211172048,63.1,1.910232616640512,251.35186
14349,6667,1116,389.9208534092708,531.0,6.588038060172057,63.1,6.445861923696558,313.29222
14350,108,19,651.8339867259942,580.0,9.801968538224362,63.1,3.56945962942171,323.41786
14351,5297,1321,368.0,434.0,5.641973625970114,63.1,5.963169739233233,456.54032
14355,6120,191,255.05983455610595,249.65034143221936,4.6,63.1,3.27038972695281,458.3874
14356,6120,715,445.92252388146727,275.84427202605247,10.7,63.1,2.98633553432292,458.3874
14359,6120,201,633.7983227436483,292.58828278026294,9.6,63.1,4.849528383259187,458.3874
14360,6120,517,330.71930416147177,333.7032386588023,9.2,63.1,2.021316232081939,458.3874
14363,6120,1018,322.0016938710315,259.05828655313536,5.1,63.1,2.679187764936956,458.3874
14364,115,51,400.0,650.0,1.8128806782017053,63.1,3.96617092608572,380.4888
14365,115,22,496.9151645953349,560.0,5.1584,63.1,1.6579561882475748,380.4888
14366,129,51,388.0,510.0,4.63,63.1,3.6979613999417857,380.4888
14368,130,51,340.0,416.0,1.72,63.1,6.088390391351351,380.4888
14370,1250,842,476.0,493.0,11.65212580125613,63.1,4.836716449,811.9793
14371,1251,842,474.0,485.0,10.934712233346112,63.1,4.834903691,812.96736
14372,1249,842,488.0,502.0,8.049357549462691,63.1,4.432841067,913.08712
14373,1248,842,480.0,488.0,1.598617639484201,63.1,3.920436407,913.08712
14374,700,259,313.0,333.0,6.677542839978151,63.1,6.292380257443184,317.3901
14375,701,259,307.0,348.0,1.0921875016366078,63.1,2.9492044533361303,317.3901
14376,702,259,305.0,318.0,11.475126340589068,63.1,4.657029845778407,317.3901
14377,703,259,314.0,333.0,4.963902061322552,63.1,2.940190847490626,317.3901
14386,1051,51,419.0,542.0,0.47,63.1,4.668385917,919.223
14387,1054,51,463.0,591.0,3.03,63.1,4.685741739,923.25476
14390,1051,137,576.7631097927673,544.0,3.51,63.1,5.887586859721679,919.223
14394,4261,48,390.0,499.0,3.6796154921057926,63.1,6.757772363847957,421.51886
14395,4261,819,405.0,526.0,5.1485407097813205,63.1,1.8724283334413725,421.51886
14396,4261,51,402.0,531.0,8.48464086659753,63.1,1.45888293535196,421.51886
14397,4261,854,408.0,542.0,11.682311413847,63.1,6.254086517947888,421.51886
14398,4261,842,407.0,545.0,8.378025670251052,63.1,1.315412013188415,421.51886
14399,4261,566,407.0,555.0,10.88282076969318,63.1,2.42489656984218,421.51886
14400,2107,842,652.0,697.0,11.848566755232577,63.1,4.8,553.4622
14401,3535,842,663.0,700.0,1.078542040608067,63.1,4.81,651.56284
14402,3534,842,666.0,703.0,13.493568966131049,63.1,4.85,730.4589
14403,3532,842,661.0,702.0,6.323827713661201,63.1,4.88,744.48578
14405,3533,842,673.0,689.3932486517926,3.897450588521184,63.1,4.42,757.68648
14408,6381,48,295.0,335.0,2.284766907372352,63.1,6.21764038883647,187.24122
14409,6381,258,295.0,334.0,13.995730753079236,63.1,2.8725390635809376,187.24122
14410,6381,56,302.0,349.0,9.005722733315261,63.1,5.371471783818308,187.24122
14411,6381,836,299.0,417.5526683613817,11.643424758276836,63.1,2.649534832702911,187.24122
14412,6381,531,296.0,371.0,13.910924139494686,63.1,5.891953395198663,187.24122
14413,6381,842,303.0,362.0,2.9845543537534347,63.1,5.666974412362527,187.24122
14414,6381,529,301.0,332.0,4.638930899158088,63.1,1.5060691216545208,187.24122
14416,6381,201,307.0,372.0,13.629425443674776,63.1,3.5791416867501704,187.24122
14417,6381,517,307.0,346.0,11.90951327041184,63.1,6.390115611755326,187.24122
14418,6381,610,305.0,370.0,9.606263690725694,63.1,3.922721838620232,187.24122
14419,6381,566,306.0,349.0,10.691304949262353,63.1,4.035891414889532,187.24122
14420,6381,70,307.0,360.0,7.303866822028165,63.1,1.68894255036175,187.24122
14421,6381,715,307.0,365.0,10.580888327429042,63.1,4.345750521517153,187.24122
14422,6381,1018,306.0,380.0,2.204198445436236,63.1,3.101441487625632,187.24122
14425,6164,517,438.0,445.0,2.931301610783728,63.1,4.38,400.4758
14426,2073,517,438.0,445.0,5.3044509442534,63.1,4.39,400.4758
14427,4938,517,439.0,447.0,10.985445099132985,63.1,4.55,416.4748
14428,1215,517,439.0,446.0,4.2970609415011385,63.1,4.4,439.5095
14429,1216,517,439.0,446.0,11.043841797730558,63.1,4.39,467.56326
14430,1343,517,437.0,443.0,4.992085055622431,63.1,4.39,453.53638
14431,1214,517,440.0,447.0,8.908762532794979,63.1,4.4,529.63414
14432,1212,517,435.0,447.0,8.196686676748385,63.1,4.4,554.6442
14433,6761,517,439.0,446.0,10.6833107071508,63.1,4.55,282.34116
14434,710,854,346.0,368.0,10.64588979244674,63.1,3.5964451587090984,230.2694
14435,1153,854,348.0,376.0,8.673407678227873,63.1,1.2546565670201724,286.37692
14436,4649,854,353.0,326.09603586252786,12.622275613281555,63.1,1.222835028608729,320.34704
14437,755,854,375.0,412.0,10.139950187106558,63.1,1.364782496879588,286.3574
14438,1142,854,377.0,414.0,2.70083961202944,63.1,6.432860732214959,342.46492
14439,4650,854,376.0,426.0,3.092292374483147,63.1,4.611670687400052,376.43504
14440,709,854,286.0,355.0,6.569787815388886,63.1,4.053138454934035,228.29328
14441,3496,819,412.0,551.0,11.322454067985902,63.1,4.999548571984985,354.47592
14442,3496,854,413.0,579.0,9.71969301831994,63.1,4.929418926,354.47592
14443,3496,51,411.0,569.0,7.622883186832061,63.1,6.3745057393947855,354.47592
14444,3496,191,410.0,582.0,12.458300138179329,63.1,4.214221990447385,354.47592
14445,3496,70,409.0,590.0,5.960373839008874,63.1,6.044682753420865,354.47592
14446,3496,566,414.0,590.0,13.593435347240067,63.1,2.3698503488083125,354.47592
14447,3496,715,418.0,598.0,1.632201553186187,63.1,1.9923373766031995,354.47592
14448,3452,819,440.0,562.0,5.080334045004577,63.1,5.471600476377293,481.62162
14449,3452,854,435.0,573.0,13.636926662741308,63.1,4.301029996,481.62162
14450,3452,51,429.0,570.0,11.047611256873054,63.1,1.6019754424224748,481.62162
14451,3452,191,430.0,578.0,8.825438593834235,63.1,6.733341459001719,481.62162
14452,3452,70,431.0,584.0,1.4707268390481287,63.1,1.400687584159015,481.62162
14453,3452,566,437.0,588.0,1.1344738044873042,63.1,1.4791907390847134,481.62162
14454,3452,715,441.0,595.0,13.551103361130838,63.1,5.115661061266779,481.62162
14455,3473,854,374.0,411.0,1.8237963157595107,63.1,5.049218023,322.40992
14456,3451,854,384.0,412.0,10.868599627947486,63.1,4.531478917,449.55562
14457,4951,48,283.0,391.0,10.924192618733548,63.1,4.139879086,356.46356
14458,2918,48,281.0,390.0,10.538993880295196,63.1,4.64738297,552.83988
14459,4949,48,296.0,398.0,12.926875043435652,63.1,3.954242509,386.48944
14460,4948,48,305.0,417.0,7.318069457765709,63.1,4.238046103,432.56132
14461,4947,48,336.0,419.0,10.34635916851932,63.1,3.770852012,406.52344
14462,4950,48,336.0,419.0,11.245882839619211,63.1,3.770852012,406.52344
14463,4955,48,314.0,437.0,7.491277161225392,63.1,4.271841607,478.58944
14464,4952,48,296.0,433.0,8.677133175295253,63.1,3.84509804,362.49168
14465,5132,48,388.0,391.0,4.8350022054770525,63.1,3.819543936,354.44768
14466,2923,48,388.0,390.0,9.757246155453464,63.1,3.633468456,550.824
14467,5094,48,394.0,398.0,5.894061937112536,63.1,3.447158031,384.47356
14468,5130,48,389.0,392.0,2.1969637488542544,63.1,3.255272505,430.54544
14469,5129,48,391.0,396.0,5.483833358752075,63.1,3.672097858,404.50756
14470,5131,48,391.0,396.0,13.808314572935528,63.1,3.672097858,404.50756
14471,5134,48,386.0,389.0,13.944101509300442,63.1,3.380211242,476.57356
14472,5133,48,391.0,402.0,8.841935422397118,63.1,3.230448921,360.4758
14473,3859,715,407.0,523.5,10.325634511231607,63.1,3.954531943,334.82934
14474,2293,715,400.0,502.0,9.302373379814393,63.1,4.000434077,298.34416
14475,21,715,411.0,487.0,1.3145381613181355,63.1,3.969136234,363.21334
14476,821,715,403.0,508.0,5.539934988199247,63.1,3.99334804,300.38428
14477,2294,715,398.0,514.0,4.982467991183969,63.1,4.005695181,314.41116
14478,2292,715,405.0,508.5,5.110656068576514,63.1,4.020816887,332.78922
14479,890,51,451.0,523.0,5.685304488747079,63.1,2.020900954269331,679.77554
14480,890,566,452.0,543.0,9.090363540149571,63.1,5.387330495921262,679.77554
14481,890,70,440.0,546.0,6.198783062483002,63.1,4.885355979254095,679.77554
14482,890,715,456.0,551.0,1.222482243922425,63.1,4.573046519266366,679.77554
14483,890,201,452.0,557.0,7.085575943865527,63.1,5.735305370721785,679.77554
14484,890,517,451.0,559.0,13.358693523445428,63.1,3.777265326621943,679.77554
14485,890,610,447.0,565.0,9.636226915618034,63.1,6.035085215232451,679.77554
14486,890,1142,464.0,567.0,5.946679833416846,63.1,1.0843232918362995,679.77554
14487,890,1018,460.0,573.0,8.838662894369987,63.1,3.3896875807895834,679.77554
14488,6574,51,368.0,427.0,5.229774241643266,63.1,5.515192962071115,390.4661
14489,6576,51,355.0,453.0,10.55975363049834,63.1,1.2999152837956005,390.4661
14490,1887,51,355.0,468.0,4.910900047378151,63.1,3.279339382013945,446.57362
14491,6624,51,372.0,432.0,7.093028227597074,63.1,2.0745940829765965,330.4514
14492,6625,51,350.0,433.0,6.324480207337404,63.1,4.530381646804256,330.4514
14493,1888,51,349.0,465.0,1.5304759144580609,63.1,1.1394625990822187,386.55892
14495,6576,1093,477.1291716259508,468.0,7.4951142641482,63.1,5.029691329882954,390.4661
14496,1887,769,657.7969793429629,440.0,11.42129113352276,63.1,6.020918082551737,446.57362
14498,6625,1106,361.3741184681401,466.0,2.5439287758971845,63.1,2.597523398682286,330.4514
14499,1888,770,552.8283494758832,449.0,7.608422739853555,63.1,2.998348470091204,386.55892
14501,3311,56,420.0,338.31010037561384,8.118892648532134,63.1,4.403120521,432.52556
14504,3310,56,415.0,290.81781789052684,13.323174458012408,63.1,4.399673721,446.55244
14505,5017,715,656.0,692.0,11.422749072025963,63.1,3.0763751689768,433.26468
14513,380,324,354.0,393.0,11.220500482620189,63.1,2.0306139566576964,474.60544
14514,380,854,360.0,476.0,8.26645653459951,63.1,3.811755382344053,474.60544
14515,380,70,357.0,489.0,11.177803646060276,63.1,4.297127447726972,474.60544
14516,380,517,362.0,505.0,3.8490246295171424,63.1,2.3563329208051327,474.60544
14517,380,610,359.0,524.0,12.111478747742336,63.1,3.404715611459445,474.60544
14518,4296,529,383.0,478.0,2.1320829236963146,63.1,4.963787827,311.34722
14519,3461,529,383.0,476.0,3.2204179539800006,63.1,4.897627091,325.3741
14520,3510,529,383.0,473.0,1.4064653560727547,63.1,4.903089987,325.3741
14521,3511,529,383.0,476.0,1.4385182582568918,63.1,4.875061263,339.40098
14524,77,854,362.4426954610391,538.0,7.459074814565693,63.1,5.65702765419981,401.4921
14525,3944,573,374.64377112021054,568.0,6.295056791626046,63.1,4.428578447506231,255.34422
14526,303,1179,590.3845608487768,485.0,2.8654170777066748,63.1,2.6678126581053228,377.4701
14528,6309,842,530.0,576.0,3.74,63.1,4.934498451,544.52504
14529,6309,836,524.0,573.0,3.75,63.1,4.934498451,544.52504
14530,6309,610,525.0,569.0,0.79,63.1,4.929418926,544.52504
14531,6309,517,524.0,569.0,0.77,63.1,4.968482949,544.52504
14532,6309,201,525.0,572.0,1.74,63.1,4.84509804,544.52504
14533,6309,439,525.0,570.0,1.85,63.1,4.954242509,544.52504
14534,6309,51,522.0,570.0,1.92,63.1,4.949390007,544.52504
14535,6309,191,519.0,570.0,2.9,63.1,4.924279286,544.52504
14536,6309,529,519.0,567.0,1.34,63.1,5.0,544.52504
14537,6309,56,525.0,572.0,3.27,63.1,4.875061263,544.52504
14538,6309,566,524.0,574.0,1.69,63.1,4.939519253,544.52504
14539,6309,715,528.0,580.0,0.22,63.1,4.939519253,544.52504
